"","id","Title","Artist","Peak","Date.Entered","Successful","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"66","0rtDDIIiHZL19ZLUwGR74C","Loverboy","Mariah Carey","2","6/23/01","1","0.697","0.784","1","-8.202","1","0.123","0.25","0","0.337","0.891","103.066","audio_features","spotify:track:0rtDDIIiHZL19ZLUwGR74C","https://api.spotify.com/v1/tracks/0rtDDIIiHZL19ZLUwGR74C","https://api.spotify.com/v1/audio-analysis/0rtDDIIiHZL19ZLUwGR74C","269933","4"
"67","0rZAuePyZoXTxaXPDsH0tG","Lean Back","Terror Squad","1","6/26/04","1","0.7","0.919","1","-3.53","1","0.519","0.091","0","0.0475","0.704","126.311","audio_features","spotify:track:0rZAuePyZoXTxaXPDsH0tG","https://api.spotify.com/v1/tracks/0rZAuePyZoXTxaXPDsH0tG","https://api.spotify.com/v1/audio-analysis/0rZAuePyZoXTxaXPDsH0tG","251653","5"
"68","0RZcHTeLsymGyBd3hDarCm","You Can't Hide Beautiful","Aaron Lines","38","12/28/02","0","0.448","0.572","5","-9.351","1","0.0292","0.186","0","0.151","0.297","157.979","audio_features","spotify:track:0RZcHTeLsymGyBd3hDarCm","https://api.spotify.com/v1/tracks/0RZcHTeLsymGyBd3hDarCm","https://api.spotify.com/v1/audio-analysis/0RZcHTeLsymGyBd3hDarCm","230800","4"
"69","0Sg5kWoILCs2zBoIHIsDAa","Making Memories Of Us","Keith Urban","34","4/23/05","0","0.687","0.454","4","-9.379","1","0.0255","0.614","1e-04","0.107","0.322","103.93","audio_features","spotify:track:0Sg5kWoILCs2zBoIHIsDAa","https://api.spotify.com/v1/tracks/0Sg5kWoILCs2zBoIHIsDAa","https://api.spotify.com/v1/audio-analysis/0Sg5kWoILCs2zBoIHIsDAa","236000","4"
"70","0SuzUhWAgStNIMZR4jEGgk","Here For The Party","Gretchen Wilson","39","8/7/04","0","0.656","0.717","0","-4.871","1","0.0279","0.0127","0","0.904","0.79","123.988","audio_features","spotify:track:0SuzUhWAgStNIMZR4jEGgk","https://api.spotify.com/v1/tracks/0SuzUhWAgStNIMZR4jEGgk","https://api.spotify.com/v1/audio-analysis/0SuzUhWAgStNIMZR4jEGgk","196760","4"
"71","0tuEEuDijBNJxcLSIrMNsU","Sweet Southern Comfort","Buddy Jewell","40","2/7/04","0","0.495","0.612","2","-6.57","1","0.0303","0.41","0","0.0974","0.371","148.083","audio_features","spotify:track:0tuEEuDijBNJxcLSIrMNsU","https://api.spotify.com/v1/tracks/0tuEEuDijBNJxcLSIrMNsU","https://api.spotify.com/v1/audio-analysis/0tuEEuDijBNJxcLSIrMNsU","212907","4"
"72","0UaMYEvWZi0ZqiDOoHU3YI","Lose Control","Missy Elliott","3","5/21/05","1","0.904","0.813","4","-7.105","0","0.121","0.0311","0.007","0.0471","0.809","125.461","audio_features","spotify:track:0UaMYEvWZi0ZqiDOoHU3YI","https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI","https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI","226864","4"
"73","0UdqZQEbRWTkNXlh5kl2L8","All For You","Janet","1","3/17/01","1","0.752","0.925","2","-3.288","1","0.0867","0.0178","0.125","0.104","0.685","113.528","audio_features","spotify:track:0UdqZQEbRWTkNXlh5kl2L8","https://api.spotify.com/v1/tracks/0UdqZQEbRWTkNXlh5kl2L8","https://api.spotify.com/v1/audio-analysis/0UdqZQEbRWTkNXlh5kl2L8","330027","3"
"74","0Uhnzk5zI46IRlQ04LNOtc","Hey Ma","Cam'ron","3","8/31/02","1","0.722","0.667","8","-5.737","1","0.406","0.0306","6.02e-06","0.0856","0.918","180.627","audio_features","spotify:track:0Uhnzk5zI46IRlQ04LNOtc","https://api.spotify.com/v1/tracks/0Uhnzk5zI46IRlQ04LNOtc","https://api.spotify.com/v1/audio-analysis/0Uhnzk5zI46IRlQ04LNOtc","232533","4"
"75","0UZ5D7IZkiR3ZUYl6AK0do","Livin' It Up","Ja Rule","6","9/1/01","1","0.872","0.769","1","-4.035","1","0.322","0.0572","0","0.0358","0.685","106.05","audio_features","spotify:track:0UZ5D7IZkiR3ZUYl6AK0do","https://api.spotify.com/v1/tracks/0UZ5D7IZkiR3ZUYl6AK0do","https://api.spotify.com/v1/audio-analysis/0UZ5D7IZkiR3ZUYl6AK0do","257000","4"
"76","0v1XpBHnsbkCn7iJ9Ucr1l","It's My Life","Bon Jovi","33","8/12/00","0","0.537","0.903","0","-3.997","0","0.0505","0.0338","0","0.341","0.56","120.069","audio_features","spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l","https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l","https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l","224493","4"
"77","0WgLpgUdThEpA5L5K0SKq7","Gangsta Lovin'","Eve","2","7/13/02","1","0.728","0.826","1","-3.763","0","0.0604","0.0783","0","0.101","0.836","94.36","audio_features","spotify:track:0WgLpgUdThEpA5L5K0SKq7","https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7","https://api.spotify.com/v1/audio-analysis/0WgLpgUdThEpA5L5K0SKq7","239267","4"
"78","0wqOReZDnrefefEsrIGeR4","Hanging By A Moment","Lifehouse","2","2/10/01","1","0.531","0.855","1","-4.95","1","0.0352","0.001","0","0.0716","0.39","124.578","audio_features","spotify:track:0wqOReZDnrefefEsrIGeR4","https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4","https://api.spotify.com/v1/audio-analysis/0wqOReZDnrefefEsrIGeR4","216067","4"
"79","0YGQ3hZcRLC5YX7o0hdmHg","Naughty Girl","Beyonce","3","3/27/04","1","0.588","0.461","6","-8.686","0","0.161","0.237","0","0.0913","0.658","200.053","audio_features","spotify:track:0YGQ3hZcRLC5YX7o0hdmHg","https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg","https://api.spotify.com/v1/audio-analysis/0YGQ3hZcRLC5YX7o0hdmHg","208573","4"
"80","0YImOCkIJ2PWhCXaURCZnY","I Know What You Want","Busta Rhymes","3","3/8/03","1","0.648","0.759","6","-4.315","1","0.306","0.0142","0","0.648","0.525","85.996","audio_features","spotify:track:0YImOCkIJ2PWhCXaURCZnY","https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY","https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY","324307","4"
"81","0ySdXfvOy7zCc59yz2Dx8q","Hey Baby","No Doubt","5","12/8/01","1","0.594","0.875","11","-3.972","0","0.253","0.0722","0","0.27","0.785","187.466","audio_features","spotify:track:0ySdXfvOy7zCc59yz2Dx8q","https://api.spotify.com/v1/tracks/0ySdXfvOy7zCc59yz2Dx8q","https://api.spotify.com/v1/audio-analysis/0ySdXfvOy7zCc59yz2Dx8q","206760","4"
"82","0YUrjFy4qFKOO5NhM9tYdV","Locked Up","Akon","8","6/12/04","1","0.823","0.567","7","-4.392","1","0.103","0.0355","0","0.103","0.371","89.979","audio_features","spotify:track:0YUrjFy4qFKOO5NhM9tYdV","https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV","https://api.spotify.com/v1/audio-analysis/0YUrjFy4qFKOO5NhM9tYdV","235067","4"
"83","0ZSmRnXnP5fdANtVlCok1g","Look What You've Done","Jet","37","1/29/05","0","0.349","0.501","0","-8.989","1","0.0263","0.422","0.0022","0.13","0.322","149.971","audio_features","spotify:track:0ZSmRnXnP5fdANtVlCok1g","https://api.spotify.com/v1/tracks/0ZSmRnXnP5fdANtVlCok1g","https://api.spotify.com/v1/audio-analysis/0ZSmRnXnP5fdANtVlCok1g","232653","4"
"84","10fItzbnj7iBE2nQaShNnu","Grindin'","Clipse","30","5/25/02","0","0.583","0.667","1","-4.307","1","0.297","0.0495","1.15e-06","0.1","0.332","191.501","audio_features","spotify:track:10fItzbnj7iBE2nQaShNnu","https://api.spotify.com/v1/tracks/10fItzbnj7iBE2nQaShNnu","https://api.spotify.com/v1/audio-analysis/10fItzbnj7iBE2nQaShNnu","264773","4"
"85","13KEdaWIc7T6ozEmnJjHy1","Get Ur Freak On","Missy ""Misdemeanor"" Elliott","7","3/24/01","1","0.78","0.787","0","-6.653","1","0.209","0.533","0.134","0.122","0.676","177.835","audio_features","spotify:track:13KEdaWIc7T6ozEmnJjHy1","https://api.spotify.com/v1/tracks/13KEdaWIc7T6ozEmnJjHy1","https://api.spotify.com/v1/audio-analysis/13KEdaWIc7T6ozEmnJjHy1","237067","4"
"86","14B2bUopOga5V3ypld7d6n","Suga Suga","Baby Bash","7","8/23/03","1","0.694","0.752","5","-3.071","0","0.26","0.635","6.44e-06","0.114","0.501","82.529","audio_features","spotify:track:14B2bUopOga5V3ypld7d6n","https://api.spotify.com/v1/tracks/14B2bUopOga5V3ypld7d6n","https://api.spotify.com/v1/audio-analysis/14B2bUopOga5V3ypld7d6n","243493","4"
"87","15f8Cv8RXUlOOCIf2oaceN","Underneath Your Clothes","Shakira","9","3/16/02","1","0.616","0.597","8","-5.328","1","0.0415","0.686","0","0.104","0.361","165.508","audio_features","spotify:track:15f8Cv8RXUlOOCIf2oaceN","https://api.spotify.com/v1/tracks/15f8Cv8RXUlOOCIf2oaceN","https://api.spotify.com/v1/audio-analysis/15f8Cv8RXUlOOCIf2oaceN","224067","4"
"88","16gvJsVyauI16RqmOrwJJk","Again","Lenny Kravitz","4","11/18/00","1","0.554","0.82","2","-5.035","1","0.0296","0.0186","0","0.161","0.767","79.155","audio_features","spotify:track:16gvJsVyauI16RqmOrwJJk","https://api.spotify.com/v1/tracks/16gvJsVyauI16RqmOrwJJk","https://api.spotify.com/v1/audio-analysis/16gvJsVyauI16RqmOrwJJk","228933","4"
"89","16Kue5oSvbKZank8Gm8wcn","Fiesta","R. Kelly","6","3/31/01","1","0.857","0.497","7","-6.078","1","0.128","0.0615","0","0.283","0.422","94.938","audio_features","spotify:track:16Kue5oSvbKZank8Gm8wcn","https://api.spotify.com/v1/tracks/16Kue5oSvbKZank8Gm8wcn","https://api.spotify.com/v1/audio-analysis/16Kue5oSvbKZank8Gm8wcn","196760","4"
"90","16OFkCrdYH524sqvTPt6CT","It Must Be Love","Alan Jackson","37","6/24/00","0","0.816","0.669","6","-7.925","1","0.0295","0.284","0","0.0563","0.966","112.132","audio_features","spotify:track:16OFkCrdYH524sqvTPt6CT","https://api.spotify.com/v1/tracks/16OFkCrdYH524sqvTPt6CT","https://api.spotify.com/v1/audio-analysis/16OFkCrdYH524sqvTPt6CT","171813","4"
"91","19JdbdEwQI7bCxefMokZO8","My Humps","Black Eyed Peas, The","3","8/20/05","1","0.8","0.688","4","-5.987","1","0.223","0.12","4.05e-06","0.111","0.611","123.929","audio_features","spotify:track:19JdbdEwQI7bCxefMokZO8","https://api.spotify.com/v1/tracks/19JdbdEwQI7bCxefMokZO8","https://api.spotify.com/v1/audio-analysis/19JdbdEwQI7bCxefMokZO8","326960","4"
"92","19VTqucnxJuH6kilNdweTh","Welcome To Atlanta","Jermaine Dupri","35","12/29/01","0","0.751","0.786","3","-7.441","0","0.383","0.0126","0","0.107","0.69","95.989","audio_features","spotify:track:19VTqucnxJuH6kilNdweTh","https://api.spotify.com/v1/tracks/19VTqucnxJuH6kilNdweTh","https://api.spotify.com/v1/audio-analysis/19VTqucnxJuH6kilNdweTh","200840","4"
"93","1AjQE5MtP5jHQMyDepbvLI","Never Leave You - Uh Oooh, Uh Oooh!","Lumidee","3","5/31/03","1","0.811","0.657","6","-6.197","1","0.362","0.0391","0.712","0.0798","0.796","199.958","audio_features","spotify:track:1AjQE5MtP5jHQMyDepbvLI","https://api.spotify.com/v1/tracks/1AjQE5MtP5jHQMyDepbvLI","https://api.spotify.com/v1/audio-analysis/1AjQE5MtP5jHQMyDepbvLI","184907","4"
"94","1ak0S3NhwWrUgNlQhJ1412","Case Of The Ex (Whatcha Gonna Do)","Mya","2","8/19/00","1","0.78","0.69","1","-4.958","0","0.0445","0.0565","1e-04","0.0716","0.327","98.002","audio_features","spotify:track:1ak0S3NhwWrUgNlQhJ1412","https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412","https://api.spotify.com/v1/audio-analysis/1ak0S3NhwWrUgNlQhJ1412","236827","4"
"95","1AWQoqb9bSvzTjaLralEkT","Rock Your Body","Justin Timberlake","5","3/22/03","1","0.891","0.714","4","-6.055","0","0.14","0.202","2e-04","0.0521","0.82","100.972","audio_features","spotify:track:1AWQoqb9bSvzTjaLralEkT","https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT","https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT","267267","4"
"96","1bl99Q4umnPomYGv3dQP67","Wonderful","Ja Rule","5","10/16/04","1","0.658","0.781","11","-5.009","0","0.134","0.272","0","0.0437","0.766","92.519","audio_features","spotify:track:1bl99Q4umnPomYGv3dQP67","https://api.spotify.com/v1/tracks/1bl99Q4umnPomYGv3dQP67","https://api.spotify.com/v1/audio-analysis/1bl99Q4umnPomYGv3dQP67","270507","4"
"97","1bqZ94bPrrHyIpYux7rVj7","Belly Dancer (Bananza)","Akon","30","8/13/05","0","0.87","0.681","10","-6.365","0","0.118","0.0384","2.52e-06","0.805","0.698","104.839","audio_features","spotify:track:1bqZ94bPrrHyIpYux7rVj7","https://api.spotify.com/v1/tracks/1bqZ94bPrrHyIpYux7rVj7","https://api.spotify.com/v1/audio-analysis/1bqZ94bPrrHyIpYux7rVj7","238493","4"
"98","1C2Q3AymKS17bw7T5gfq6p","Dance With Me","Debelah Morgan","8","7/29/00","1","0.85","0.674","7","-7.981","0","0.0373","0.309","6e-04","0.0356","0.749","115.005","audio_features","spotify:track:1C2Q3AymKS17bw7T5gfq6p","https://api.spotify.com/v1/tracks/1C2Q3AymKS17bw7T5gfq6p","https://api.spotify.com/v1/audio-analysis/1C2Q3AymKS17bw7T5gfq6p","220107","4"
"99","1cjBan0t4eBk2Y5j17hdyf","Bring It All To Me","Blaque","5","10/23/99","1","0.695","0.579","0","-5.066","1","0.0325","5e-04","0","0.0556","0.731","88.957","audio_features","spotify:track:1cjBan0t4eBk2Y5j17hdyf","https://api.spotify.com/v1/tracks/1cjBan0t4eBk2Y5j17hdyf","https://api.spotify.com/v1/audio-analysis/1cjBan0t4eBk2Y5j17hdyf","218187","4"
"100","1ckU1EhAO0Nr73QYw24SWJ","My Love Is Your Love","Whitney Houston","4","9/4/99","1","0.77","0.475","7","-9.512","1","0.159","0.0557","4.81e-06","0.0607","0.489","82.511","audio_features","spotify:track:1ckU1EhAO0Nr73QYw24SWJ","https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ","https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ","261573","4"
"101","1cNBk9UqXEvy2s5g7yBbIS","Over And Over","Nelly","3","10/16/04","1","0.688","0.517","2","-10.09","1","0.0898","0.0077","1.64e-06","0.246","0.416","84.882","audio_features","spotify:track:1cNBk9UqXEvy2s5g7yBbIS","https://api.spotify.com/v1/tracks/1cNBk9UqXEvy2s5g7yBbIS","https://api.spotify.com/v1/audio-analysis/1cNBk9UqXEvy2s5g7yBbIS","253933","4"
"102","1CP0DS790dxOfCXXp7WHDP","I Cry","Ja Rule","40","5/5/01","0","0.651","0.538","0","-6.006","1","0.219","0.288","0","0.212","0.319","72.226","audio_features","spotify:track:1CP0DS790dxOfCXXp7WHDP","https://api.spotify.com/v1/tracks/1CP0DS790dxOfCXXp7WHDP","https://api.spotify.com/v1/audio-analysis/1CP0DS790dxOfCXXp7WHDP","317733","4"
"103","1e5ayf28RKanXy0NNJVANp","Okay","Nivea","40","12/25/04","0","0.779","0.562","6","-7.031","0","0.0578","0.111","0","0.0968","0.68","86.01","audio_features","spotify:track:1e5ayf28RKanXy0NNJVANp","https://api.spotify.com/v1/tracks/1e5ayf28RKanXy0NNJVANp","https://api.spotify.com/v1/audio-analysis/1e5ayf28RKanXy0NNJVANp","283360","4"
"104","1ENn0qD09GHn7xvfyiq6i5","Obsession (No Es Amor)","Frankie J.","3","1/29/05","1","0.597","0.608","5","-7.523","0","0.0365","0.217","0","0.295","0.568","75.06","audio_features","spotify:track:1ENn0qD09GHn7xvfyiq6i5","https://api.spotify.com/v1/tracks/1ENn0qD09GHn7xvfyiq6i5","https://api.spotify.com/v1/audio-analysis/1ENn0qD09GHn7xvfyiq6i5","200933","4"
"105","1fgvJXlcZ7uIddMpqsqw0L","Love Don't Cost A Thing","Jennifer Lopez","3","12/9/00","1","0.786","0.842","4","-5.115","0","0.0707","0.0031","3.54e-06","0.473","0.697","97.577","audio_features","spotify:track:1fgvJXlcZ7uIddMpqsqw0L","https://api.spotify.com/v1/tracks/1fgvJXlcZ7uIddMpqsqw0L","https://api.spotify.com/v1/audio-analysis/1fgvJXlcZ7uIddMpqsqw0L","221227","4"
"106","1fLibtVj3MrNTwRZq5yUOs","Let's Go","Trick Daddy","7","9/18/04","1","0.748","0.767","11","-7.806","0","0.172","0.0267","0","0.334","0.527","133.929","audio_features","spotify:track:1fLibtVj3MrNTwRZq5yUOs","https://api.spotify.com/v1/tracks/1fLibtVj3MrNTwRZq5yUOs","https://api.spotify.com/v1/audio-analysis/1fLibtVj3MrNTwRZq5yUOs","222200","4"
"107","1fqaxKmpfFOZ9JHDWUEVpB","Damn!","YoungBloodZ","4","8/9/03","1","0.756","0.707","6","-5.715","0","0.342","0.0201","0","0.358","0.51","83.969","audio_features","spotify:track:1fqaxKmpfFOZ9JHDWUEVpB","https://api.spotify.com/v1/tracks/1fqaxKmpfFOZ9JHDWUEVpB","https://api.spotify.com/v1/audio-analysis/1fqaxKmpfFOZ9JHDWUEVpB","297973","4"
"108","1gZ7i4qxXkHZb1r6eioaAP","Don't Cha","Pussycat Dolls, The","2","5/7/05","1","0.879","0.643","1","-3.709","1","0.0888","0.006","1.42e-06","0.0992","0.583","120.012","audio_features","spotify:track:1gZ7i4qxXkHZb1r6eioaAP","https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP","https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP","272080","4"
"109","1H5tvpoApNDxvxDexoaAUo","Who Let The Dogs Out","Baha Men","40","7/22/00","0","0.869","0.887","0","-4.505","1","0.0993","0.0605","0","0.148","0.768","129.221","audio_features","spotify:track:1H5tvpoApNDxvxDexoaAUo","https://api.spotify.com/v1/tracks/1H5tvpoApNDxvxDexoaAUo","https://api.spotify.com/v1/audio-analysis/1H5tvpoApNDxvxDexoaAUo","198400","4"
"110","1J0X1FrlX9tPgj2vnelTSm","Nothin' To Lose","Josh Gracin","39","1/22/05","0","0.61","0.871","7","-4.026","1","0.0368","0.41","0","0.473","0.889","121.026","audio_features","spotify:track:1J0X1FrlX9tPgj2vnelTSm","https://api.spotify.com/v1/tracks/1J0X1FrlX9tPgj2vnelTSm","https://api.spotify.com/v1/audio-analysis/1J0X1FrlX9tPgj2vnelTSm","156893","4"
"111","1jlG3KJ3gdYmhfuySFfpO1","I'm With You","Avril Lavigne","4","12/7/02","1","0.457","0.406","9","-7.462","1","0.0291","0.08","0","0.117","0.223","151.95","audio_features","spotify:track:1jlG3KJ3gdYmhfuySFfpO1","https://api.spotify.com/v1/tracks/1jlG3KJ3gdYmhfuySFfpO1","https://api.spotify.com/v1/audio-analysis/1jlG3KJ3gdYmhfuySFfpO1","223067","3"
"112","1lhPhB8fdto7hvqCWljRm1","That's When I Love You","Phil Vassar","37","2/23/02","0","0.552","0.831","10","-4.819","1","0.0402","0.236","0","0.0907","0.609","111.061","audio_features","spotify:track:1lhPhB8fdto7hvqCWljRm1","https://api.spotify.com/v1/tracks/1lhPhB8fdto7hvqCWljRm1","https://api.spotify.com/v1/audio-analysis/1lhPhB8fdto7hvqCWljRm1","208880","4"
"113","1LONTBZZRxDVx4wEvdcCLd","He Didn't Have To Be","Brad Paisley","30","10/23/99","0","0.476","0.443","9","-7.563","1","0.0282","0.105","7.97e-06","0.123","0.165","72.888","audio_features","spotify:track:1LONTBZZRxDVx4wEvdcCLd","https://api.spotify.com/v1/tracks/1LONTBZZRxDVx4wEvdcCLd","https://api.spotify.com/v1/audio-analysis/1LONTBZZRxDVx4wEvdcCLd","282227","4"
"114","1lZ4j5WBURBwZ0M5TT46wP","Be With You","Enrique Iglesias","1","4/1/00","1","0.696","0.872","1","-5.417","0","0.0328","0.0315","8e-04","0.0411","0.552","122.009","audio_features","spotify:track:1lZ4j5WBURBwZ0M5TT46wP","https://api.spotify.com/v1/tracks/1lZ4j5WBURBwZ0M5TT46wP","https://api.spotify.com/v1/audio-analysis/1lZ4j5WBURBwZ0M5TT46wP","220160","4"
"115","1NAyvpW70a9lxY0YlLWFV4","My Place","Nelly","4","7/24/04","1","0.602","0.636","1","-4.359","0","0.0511","0.0722","1.52e-06","0.106","0.59","163.158","audio_features","spotify:track:1NAyvpW70a9lxY0YlLWFV4","https://api.spotify.com/v1/tracks/1NAyvpW70a9lxY0YlLWFV4","https://api.spotify.com/v1/audio-analysis/1NAyvpW70a9lxY0YlLWFV4","336507","4"
"116","1O138eHbYPa2oODCCaCGcK","Don't Take Your Love Away","Avant","37","3/13/04","0","0.701","0.526","7","-5.458","1","0.039","0.362","0","0.0804","0.38","93.221","audio_features","spotify:track:1O138eHbYPa2oODCCaCGcK","https://api.spotify.com/v1/tracks/1O138eHbYPa2oODCCaCGcK","https://api.spotify.com/v1/audio-analysis/1O138eHbYPa2oODCCaCGcK","279253","3"
"117","1oNToERLIN71YCPLbRIQGQ","Let Me Hold You","Bow Wow","4","5/28/05","1","0.815","0.662","6","-8.244","1","0.199","0.0915","4e-04","0.0898","0.607","151.518","audio_features","spotify:track:1oNToERLIN71YCPLbRIQGQ","https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ","https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ","248493","4"
"118","1OnXz5v4hVdrNLJ9N4MqzL","Bring On The Rain","Jo Dee Messina","36","12/8/01","0","0.468","0.404","5","-7.25","1","0.0286","0.689","0","0.177","0.159","138.115","audio_features","spotify:track:1OnXz5v4hVdrNLJ9N4MqzL","https://api.spotify.com/v1/tracks/1OnXz5v4hVdrNLJ9N4MqzL","https://api.spotify.com/v1/audio-analysis/1OnXz5v4hVdrNLJ9N4MqzL","240173","4"
"119","1PS1QMdUqOal0ai3Gt7sDQ","Gold Digger","Kanye West","1","7/30/05","1","0.638","0.699","1","-5.54","0","0.384","0.0223","0","0.0917","0.681","92.939","audio_features","spotify:track:1PS1QMdUqOal0ai3Gt7sDQ","https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ","https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ","207627","4"
"120","1Q9b6CeMcDuO0uq5OJCrqu","Move B***h","Ludacris","10","6/8/02","1","0.782","0.76","1","-5.705","1","0.127","0.252","0","0.102","0.161","177.82","audio_features","spotify:track:1Q9b6CeMcDuO0uq5OJCrqu","https://api.spotify.com/v1/tracks/1Q9b6CeMcDuO0uq5OJCrqu","https://api.spotify.com/v1/audio-analysis/1Q9b6CeMcDuO0uq5OJCrqu","270867","4"
"121","1raT3L0NJtc10t7xNgHJZ1","I Will Love Again","Lara Fabian","32","6/10/00","0","0.643","0.757","9","-8.031","0","0.0347","0.0435","1.35e-06","0.0883","0.476","126.975","audio_features","spotify:track:1raT3L0NJtc10t7xNgHJZ1","https://api.spotify.com/v1/tracks/1raT3L0NJtc10t7xNgHJZ1","https://api.spotify.com/v1/audio-analysis/1raT3L0NJtc10t7xNgHJZ1","223040","4"
"122","1RS3LStQYhju50eBdD9Uul","Thank God I Found You","Mariah Carey","1","12/11/99","1","0.472","0.532","10","-5.882","1","0.0319","0.586","0","0.106","0.152","129.777","audio_features","spotify:track:1RS3LStQYhju50eBdD9Uul","https://api.spotify.com/v1/tracks/1RS3LStQYhju50eBdD9Uul","https://api.spotify.com/v1/audio-analysis/1RS3LStQYhju50eBdD9Uul","257360","4"
"123","1rzssdgfZiGs7VAMsYN9SF","Never Had A Dream Come True","S Club 7","10","3/3/01","1","0.642","0.547","5","-5.481","1","0.0283","0.487","0","0.0923","0.456","122.951","audio_features","spotify:track:1rzssdgfZiGs7VAMsYN9SF","https://api.spotify.com/v1/tracks/1rzssdgfZiGs7VAMsYN9SF","https://api.spotify.com/v1/audio-analysis/1rzssdgfZiGs7VAMsYN9SF","240640","4"
"124","1s2khOWzC99udpUaPICLJI","There You'll Be","Faith Hill","10","5/26/01","1","0.325","0.532","8","-7.208","1","0.0308","0.496","0","0.134","0.155","129.021","audio_features","spotify:track:1s2khOWzC99udpUaPICLJI","https://api.spotify.com/v1/tracks/1s2khOWzC99udpUaPICLJI","https://api.spotify.com/v1/audio-analysis/1s2khOWzC99udpUaPICLJI","220840","4"
"125","1s8MNZEUhMRlCJiFzHCkTY","This Is Me","Dream","39","5/12/01","0","0.662","0.926","8","-5.202","1","0.156","0.0632","3.28e-06","0.308","0.909","78.053","audio_features","spotify:track:1s8MNZEUhMRlCJiFzHCkTY","https://api.spotify.com/v1/tracks/1s8MNZEUhMRlCJiFzHCkTY","https://api.spotify.com/v1/audio-analysis/1s8MNZEUhMRlCJiFzHCkTY","192493","4"
"126","1tJkic0TURTCXw3rBhYgWu","What Would You Do?","City High","8","3/24/01","1","0.732","0.793","7","-7.053","1","0.24","0.278","0","0.418","0.833","95.918","audio_features","spotify:track:1tJkic0TURTCXw3rBhYgWu","https://api.spotify.com/v1/tracks/1tJkic0TURTCXw3rBhYgWu","https://api.spotify.com/v1/audio-analysis/1tJkic0TURTCXw3rBhYgWu","175560","4"
